matchid,hometeamname,awayteamname,ishometeam,isawayteam,isstaff,country,id,officialname,officialsurname,jerseyname,shortname,goalscored,cleansheet,matchplayed,suspendedifbooked,role
2024441,Netherlands,Ukraine,true,false,false,Netherlands,250081554,Matthijs,de Ligt,De Ligt,De Ligt,0,,De Ligt,false,Defender
2024441,Netherlands,Ukraine,true,false,false,Netherlands,250081555,Donyell,Malen,MALEN,Malen,0,,Malen,false,Forward
2024441,Netherlands,Ukraine,true,false,false,Netherlands,250084709,Frenkie,de Jong,De Jong,F. de Jong,0,,F. de Jong,false,Midfield
2024441,Netherlands,Ukraine,true,false,false,Netherlands,250013855,Davy,Klaassen,Klaassen,Klaassen,0,,Klaassen,false,Midfield
2024441,Netherlands,Ukraine,true,false,false,Netherlands,250014668,Steven,Berghuis,Berghuis,Berghuis,0,,Berghuis,false,Forward
2024441,Netherlands,Ukraine,true,false,false,Netherlands,250014709,Marten,de Roon,de Roon,De Roon,0,,De Roon,false,Midfield
2024441,Netherlands,Ukraine,true,false,false,Netherlands,250024860,Memphis,Depay,Memphis,Depay,0,,Depay,false,Forward
2024441,Netherlands,Ukraine,true,false,false,Netherlands,97806,Tim,Krul,Krul,Krul,,0,Krul,false,Goalkeeper
2024441,Netherlands,Ukraine,true,false,false,Netherlands,103813,Georginio,Wijnaldum,Wijnaldum,Wijnaldum,0,,Wijnaldum,false,Midfield
2024441,Netherlands,Ukraine,true,false,false,Netherlands,250096849,Cody,Gakpo,GAKPO,Gakpo,0,,Gakpo,false,Forward
2024441,Netherlands,Ukraine,true,false,false,Netherlands,250097317,Owen,Wijndal,Wijndal,Wijndal,0,,Wijndal,false,Defender
2024441,Netherlands,Ukraine,true,false,false,Netherlands,250101728,Jurriën,Timber,J. Timber,J. Timber,0,,J. Timber,false,Midfield
2024441,Netherlands,Ukraine,true,false,false,Netherlands,250112690,Denzel,Dumfries,DUMFRIES,Dumfries,0,,Dumfries,false,Defender
2024441,Netherlands,Ukraine,true,false,false,Netherlands,250113001,Ryan,Gravenberch,Gravenberch,Gravenberch,0,,Gravenberch,false,Midfield
2024441,Netherlands,Ukraine,true,false,true,Netherlands,9397,Dwight,Lodeweges,,,,,,,ACO
2024441,Netherlands,Ukraine,true,false,true,Netherlands,1902518,Fernando,Arrabal,,,,,,,ADMIN
2024441,Netherlands,Ukraine,true,false,true,Netherlands,4761,Frank,de Boer,,,,,,,CO
2024441,Netherlands,Ukraine,true,false,true,Netherlands,250150994,Edwin,Goedhart,,,,,,,DOC
2024441,Netherlands,Ukraine,true,false,true,Netherlands,250076959,Rene,Wormhoudt,,,,,,,FTNCOA
2024441,Netherlands,Ukraine,true,false,true,Netherlands,1202,Patrick,Lodewijks,,,,,,,GKCOA
2024441,Netherlands,Ukraine,true,false,true,Netherlands,2201191,Arend,De Kruijf,,,,,,,KITMAN
2024441,Netherlands,Ukraine,true,false,true,Netherlands,250064145,Rob,Koster,,,,,,,MAS
2024441,Netherlands,Ukraine,true,false,true,Netherlands,38901,Ruud,van Nistelrooij,,,,,,,OTH
2024441,Netherlands,Ukraine,true,false,true,Netherlands,250076955,Ricardo,De Sanders,,,,,,,PH
2024441,Netherlands,Ukraine,true,false,true,Netherlands,250076957,Raymond,Meijer,,,,,,,PH
2024441,Netherlands,Ukraine,false,true,false,Ukraine,250113444,Anatolii,Trubin,Trubin,Trubin,,0,Trubin,false,Goalkeeper
2024441,Netherlands,Ukraine,false,true,false,Ukraine,250119181,Georgiy,Sudakov,Sudakov,Sudakov,0,,Sudakov,false,Midfield
2024441,Netherlands,Ukraine,false,true,false,Ukraine,250119185,Illia,Zabarnyi,Zabarnyi,Zabarnyi,0,,Zabarnyi,false,Defender
2024441,Netherlands,Ukraine,false,true,false,Ukraine,67855,Andriy,Pyatov,Pyatov,Pyatov,,0,Pyatov,false,Goalkeeper
2024441,Netherlands,Ukraine,false,true,false,Ukraine,250100997,Artem,Dovbyk,Dovbyk,Dovbyk,0,,Dovbyk,false,Forward
2024441,Netherlands,Ukraine,false,true,false,Ukraine,107955,Serhiy,Kryvtsov,Kryvtsov,Kryvtsov,0,,Kryvtsov,false,Defender
2024441,Netherlands,Ukraine,false,true,false,Ukraine,250024883,Georgiy,Bushchan,Bushchan,Bushchan,,0,Bushchan,false,Goalkeeper
2024441,Netherlands,Ukraine,false,true,false,Ukraine,250087711,Mykola,Shaparenko,Shaparenko,Shaparenko,0,,Shaparenko,false,Midfield
2024441,Netherlands,Ukraine,false,true,false,Ukraine,250089817,Denys,Popov,Popov,Popov,0,,Popov,false,Defender
2024441,Netherlands,Ukraine,false,true,false,Ukraine,250092185,Vitaliy,Mykolenko,Mykolenko,Mykolenko,0,,Mykolenko,false,Defender
2024441,Netherlands,Ukraine,false,true,false,Ukraine,250042644,Eduard,Sobol,Sobol,Sobol,0,,Sobol,false,Defender
2024441,Netherlands,Ukraine,false,true,false,Ukraine,250043090,Ruslan,Malinovskyi,Malinovskyi,Malinovskyi,0,,Malinovskyi,false,Midfield
2024441,Netherlands,Ukraine,false,true,false,Ukraine,250045024,,Marlos,Marlos,Marlos,0,,Marlos,false,Midfield
2024441,Netherlands,Ukraine,false,true,false,Ukraine,250047100,Roman,Yaremchuk,Yaremchuk,Yaremchuk,0,,Yaremchuk,false,Forward
2024441,Netherlands,Ukraine,false,true,false,Ukraine,250056861,Oleksandr,Zinchenko,Zinchenko,Zinchenko,0,,Zinchenko,false,Defender
2024441,Netherlands,Ukraine,false,true,false,Ukraine,250058270,Viktor,Tsygankov,Tsygankov,Tsygankov,0,,Tsygankov,false,Midfield
2024441,Netherlands,Ukraine,false,true,false,Ukraine,250063372,Yevhen,Makarenko,MAKARENKO,Makarenko,0,,Makarenko,false,Midfield
2024441,Netherlands,Ukraine,false,true,false,Ukraine,250064444,Mykola,Matviyenko,Matviyenko,Matviyenko,0,,Matviyenko,false,Defender
2024441,Netherlands,Ukraine,false,true,false,Ukraine,250064446,Oleksandr,Zubkov,Zubkov,Zubkov,0,,Zubkov,false,Forward
2024441,Netherlands,Ukraine,false,true,false,Ukraine,250066774,Oleksandr,Tymchyk,Tymchyk,Tymchyk,0,,Tymchyk,false,Defender
2024441,Netherlands,Ukraine,false,true,false,Ukraine,250070170,Artem,Besedin,Biesiedin,Besedin,0,,Besedin,false,Forward
2024441,Netherlands,Ukraine,false,true,false,Ukraine,250008023,Roman,Bezus,Bezus,Bezus,0,,Bezus,false,Midfield
2024441,Netherlands,Ukraine,false,true,false,Ukraine,250008250,Serhiy,Sydorchuk,Sydorchuk,Sydorchuk,0,,Sydorchuk,false,Midfield
2024441,Netherlands,Ukraine,false,true,false,Ukraine,1902685,Taras,Stepanenko,Stepanenko,Stepanenko,0,,Stepanenko,false,Midfield
2024441,Netherlands,Ukraine,false,true,false,Ukraine,250000069,Andriy,Yarmolenko,Yarmolenko,Yarmolenko,0,,Yarmolenko,false,Forward
2024441,Netherlands,Ukraine,false,true,false,Ukraine,250004740,Oleksandr,Karavaev,Karavaiev,Karavaev,0,,Karavaev,false,Defender
2024441,Netherlands,Ukraine,false,true,true,Italy,434,Mauro,Tassotti,,,,,,,ACO
2024441,Netherlands,Ukraine,false,true,true,Ukraine,250074449,Oleksiy,Targonskyy,,,,,,,ADMIN
2024441,Netherlands,Ukraine,false,true,true,Ukraine,24271,Andriy,Shevchenko,,,,,,,CO
2024441,Netherlands,Ukraine,false,true,true,Ukraine,250081194,Arthur,Glushchenko,,,,,,,DOC
2024441,Netherlands,Ukraine,false,true,true,Italy,250058783,Andrea,Azzalin,,,,,,,FTNCOA
2024441,Netherlands,Ukraine,false,true,true,Spain,11499,Pedro Luis,Jaro Reguero,,,,,,,GKCOA
2024441,Netherlands,Ukraine,false,true,true,Ukraine,250092752,Vadym,Danin,,,,,,,MAS
2024441,Netherlands,Ukraine,false,true,true,Ukraine,23137,Oleksandr,Shovkovskyi,,,,,,,OTH
2024441,Netherlands,Ukraine,false,true,true,Italy,250101229,Andrea,Maldera,,,,,,,OTH
2024441,Netherlands,Ukraine,false,true,true,Italy,250101103,Luigi,Nocentini,,,,,,,STCOA
2024445,North Macedonia,Netherlands,true,false,false,North Macedonia,250116833,Vlatko,Stojanovski,Stojanovski,Stojanovski,0,,Stojanovski,false,Forward
2024445,North Macedonia,Netherlands,true,false,false,North Macedonia,250105582,Darko,Churlinov,Churlinov,Churlinov,0,,Churlinov,false,Midfield
2024445,North Macedonia,Netherlands,true,false,false,North Macedonia,250091841,Eljif,Elmas,Elmas,Elmas,0,,Elmas,false,Midfield
2024445,North Macedonia,Netherlands,true,false,false,North Macedonia,250079552,Risto,Jankov,Jankov,Jankov,,0,Jankov,false,Goalkeeper
2024445,North Macedonia,Netherlands,true,false,false,North Macedonia,52148,Goran,Pandev,Pandev,Pandev,1,,Pandev,false,Forward
2024445,North Macedonia,Netherlands,true,false,false,North Macedonia,73471,Ivan,Trickovski,Trickovski,Trickovski,0,,Trickovski,false,Forward
2024445,North Macedonia,Netherlands,true,false,false,North Macedonia,96418,Krste,Velkoski,Velkoski,K. Velkoski,0,,K. Velkoski,false,Forward
2024445,North Macedonia,Netherlands,true,false,false,North Macedonia,250028268,Ezgjan,Alioski,Alioski,Alioski,1,,Alioski,true,Defender
2024445,North Macedonia,Netherlands,true,false,false,North Macedonia,250031583,Daniel,Avramovski,Avramovski,Avramovski,0,,Avramovski,true,Forward
2024445,North Macedonia,Netherlands,true,false,false,North Macedonia,250031588,Darko,Velkoski,D. Velkoski,D. Velkoski,0,,D. Velkoski,true,Defender
2024445,North Macedonia,Netherlands,true,false,false,North Macedonia,250031589,Gjoko,Zajkov,Zajkov,Zajkov,0,,Zajkov,false,Defender
2024445,North Macedonia,Netherlands,true,false,false,North Macedonia,250039878,Aleksandar,Trajkovski,Trajkovski,Trajkovski,0,,Trajkovski,true,Forward
2024445,North Macedonia,Netherlands,true,false,false,North Macedonia,250043103,Boban,Nikolov,NIKOLOV,Nikolov,0,,Nikolov,false,Midfield
2024445,North Macedonia,Netherlands,true,false,false,North Macedonia,250055403,Tihomir,Kostadinov,KOSTADINOV,Kostadinov,0,,Kostadinov,false,Midfield
2024445,North Macedonia,Netherlands,true,false,false,North Macedonia,250055992,Egzon,Bejtulai,Bejtullai,Bejtulai,0,,Bejtulai,false,Defender
2024445,North Macedonia,Netherlands,true,false,false,North Macedonia,250059633,Marjan,Radeski,RADESKI,Radeski,0,,Radeski,false,Forward
2024445,North Macedonia,Netherlands,true,false,false,North Macedonia,250064634,Enis,Bardi,Bardi,Bardi,0,,Bardi,false,Midfield
2024445,North Macedonia,Netherlands,true,false,false,North Macedonia,250072833,Milan,Ristovski,Ristovski,M. Ristovski,0,,M. Ristovski,false,Midfield
2024445,North Macedonia,Netherlands,true,false,false,North Macedonia,250022169,Ferhan,Hasani,Hasani,Hasani,0,,Hasani,false,Midfield
2024445,North Macedonia,Netherlands,true,false,false,North Macedonia,250022908,Damjan,Siskovski,SHISHKOVSKI,Siskovski,,0,Siskovski,false,Goalkeeper
2024445,North Macedonia,Netherlands,true,false,false,North Macedonia,250022910,Visar,Musliu,Musliu,Musliu,0,,Musliu,false,Defender
2024445,North Macedonia,Netherlands,true,false,false,North Macedonia,250014421,Stole,Dimitrievski,Dimitrievski,Dimitrievski,,0,Dimitrievski,false,Goalkeeper
2024445,North Macedonia,Netherlands,true,false,false,North Macedonia,250004363,Stefan,Ristovski,Ristovski,Ristovski,0,,Ristovski,false,Defender
2024445,North Macedonia,Netherlands,true,false,false,North Macedonia,250005231,Arijan,Ademi,Ademi,Ademi,0,,Ademi,false,Midfield
2024445,North Macedonia,Netherlands,true,false,false,North Macedonia,107972,Kire,Ristevski,Ristevski,Ristevski,0,,Ristevski,false,Defender
2024445,North Macedonia,Netherlands,true,false,false,North Macedonia,107976,Stefan,Spirovski,Spirovski,Spirovski,0,,Spirovski,false,Midfield
2024445,North Macedonia,Netherlands,true,false,true,North Macedonia,48629,Milan,Ilievski,,,,,,,ACO
2024445,North Macedonia,Netherlands,true,false,true,North Macedonia,52144,Bojan,Markovski,,,,,,,ADMIN
2024445,North Macedonia,Netherlands,true,false,true,North Macedonia,30379,Igor,Angelovski,,,,,,,CO
2024445,North Macedonia,Netherlands,true,false,true,North Macedonia,52141,Dancho,Masev,,,,,,,DIR
2024445,North Macedonia,Netherlands,true,false,true,North Macedonia,250073824,Aleksandar,Saveski,,,,,,,DOC
2024445,North Macedonia,Netherlands,true,false,true,North Macedonia,250112379,Borislav,Kalkovaliev,,,,,,,DOC
2024445,North Macedonia,Netherlands,true,false,true,North Macedonia,250099948,Ivan,Jovanovski,,,,,,,FTNCOA
2024445,North Macedonia,Netherlands,true,false,true,North Macedonia,44303,Zoran,Micevski,,,,,,,GKCOA
2024445,North Macedonia,Netherlands,true,false,true,North Macedonia,250112111,Djengis,Redjepi,,,,,,,OTH
2024445,North Macedonia,Netherlands,true,false,true,North Macedonia,250072839,Angele,Milevski,,,,,,,PH
2024445,North Macedonia,Netherlands,true,false,true,North Macedonia,250076920,Bojan,Canevski,,,,,,,PH
2024445,North Macedonia,Netherlands,false,true,false,Netherlands,97806,Tim,Krul,Krul,Krul,,0,Krul,false,Goalkeeper
2024445,North Macedonia,Netherlands,false,true,false,Netherlands,103813,Georginio,Wijnaldum,Wijnaldum,Wijnaldum,1,,Wijnaldum,false,Midfield
2024445,North Macedonia,Netherlands,false,true,false,Netherlands,108908,Daley,Blind,Blind,Blind,0,,Blind,false,Defender
2024445,North Macedonia,Netherlands,false,true,false,Netherlands,108915,Patrick,van Aanholt,van Aanholt,Van Aanholt,0,,Van Aanholt,false,Defender
2024445,North Macedonia,Netherlands,false,true,false,Netherlands,250005343,Luuk,de Jong,De Jong,De Jong,0,,De Jong,false,Forward
2024445,North Macedonia,Netherlands,false,true,false,Netherlands,250006229,Stefan,de Vrij,De Vrij,De Vrij,0,,De Vrij,false,Defender
2024445,North Macedonia,Netherlands,false,true,false,Netherlands,250006714,Marco,Bizot,Bizot,Bizot,,0,Bizot,false,Goalkeeper
2024445,North Macedonia,Netherlands,false,true,false,Netherlands,250007223,Joël,Veltman,Veltman,Veltman,0,,Veltman,false,Defender
2024445,North Macedonia,Netherlands,false,true,false,Netherlands,250013855,Davy,Klaassen,Klaassen,Klaassen,0,,Klaassen,false,Midfield
2024445,North Macedonia,Netherlands,false,true,false,Netherlands,250014668,Steven,Berghuis,Berghuis,Berghuis,0,,Berghuis,false,Forward
2024445,North Macedonia,Netherlands,false,true,false,Netherlands,250014709,Marten,de Roon,de Roon,De Roon,0,,De Roon,true,Midfield
2024445,North Macedonia,Netherlands,false,true,false,Netherlands,250024860,Memphis,Depay,Memphis,Depay,1,,Depay,false,Forward
2024445,North Macedonia,Netherlands,false,true,false,Netherlands,250027008,Nathan,Aké,Aké,Aké,0,,Aké,false,Defender
2024445,North Macedonia,Netherlands,false,true,false,Netherlands,250027830,Quincy,Promes,Promes,Promes,0,,Promes,false,Midfield
2024445,North Macedonia,Netherlands,false,true,false,Netherlands,250078682,Wout,Weghorst,Weghorst,Weghorst,1,,Weghorst,false,Forward
2024445,North Macedonia,Netherlands,false,true,false,Netherlands,250080520,Maarten,Stekelenburg,Stekelenburg,Stekelenburg,,1,Stekelenburg,false,Goalkeeper
2024445,North Macedonia,Netherlands,false,true,false,Netherlands,250081207,Donny,van de Beek,VAN DE BEEK,Van de Beek,0,,Van de Beek,false,Midfield
2024445,North Macedonia,Netherlands,false,true,false,Netherlands,250081553,Teun,Koopmeiners,Koopmeiners,Koopmeiners,0,,Koopmeiners,false,Midfield
2024445,North Macedonia,Netherlands,false,true,false,Netherlands,250081554,Matthijs,de Ligt,De Ligt,De Ligt,0,,De Ligt,false,Defender
2024445,North Macedonia,Netherlands,false,true,false,Netherlands,250081555,Donyell,Malen,MALEN,Malen,0,,Malen,false,Forward
2024445,North Macedonia,Netherlands,false,true,false,Netherlands,250084709,Frenkie,de Jong,De Jong,F. de Jong,0,,F. de Jong,false,Midfield
2024445,North Macedonia,Netherlands,false,true,false,Netherlands,250096849,Cody,Gakpo,GAKPO,Gakpo,0,,Gakpo,false,Forward
2024445,North Macedonia,Netherlands,false,true,false,Netherlands,250097317,Owen,Wijndal,Wijndal,Wijndal,0,,Wijndal,false,Defender
2024445,North Macedonia,Netherlands,false,true,false,Netherlands,250101728,Jurriën,Timber,J. Timber,J. Timber,0,,J. Timber,false,Midfield
2024445,North Macedonia,Netherlands,false,true,false,Netherlands,250112690,Denzel,Dumfries,DUMFRIES,Dumfries,2,,Dumfries,false,Defender
2024445,North Macedonia,Netherlands,false,true,false,Netherlands,250113001,Ryan,Gravenberch,Gravenberch,Gravenberch,0,,Gravenberch,false,Midfield
2024445,North Macedonia,Netherlands,false,true,true,Netherlands,9397,Dwight,Lodeweges,,,,,,,ACO
2024445,North Macedonia,Netherlands,false,true,true,Netherlands,1902518,Fernando,Arrabal,,,,,,,ADMIN
2024445,North Macedonia,Netherlands,false,true,true,Netherlands,4761,Frank,de Boer,,,,,,,CO
2024445,North Macedonia,Netherlands,false,true,true,Netherlands,250150994,Edwin,Goedhart,,,,,,,DOC
2024445,North Macedonia,Netherlands,false,true,true,Netherlands,250076959,Rene,Wormhoudt,,,,,,,FTNCOA
2024445,North Macedonia,Netherlands,false,true,true,Netherlands,1202,Patrick,Lodewijks,,,,,,,GKCOA
2024445,North Macedonia,Netherlands,false,true,true,Netherlands,2201191,Arend,De Kruijf,,,,,,,KITMAN
2024445,North Macedonia,Netherlands,false,true,true,Netherlands,250064145,Rob,Koster,,,,,,,MAS
2024445,North Macedonia,Netherlands,false,true,true,Netherlands,38901,Ruud,van Nistelrooij,,,,,,,OTH
2024445,North Macedonia,Netherlands,false,true,true,Netherlands,250076955,Ricardo,De Sanders,,,,,,,PH
2024445,North Macedonia,Netherlands,false,true,true,Netherlands,250076957,Raymond,Meijer,,,,,,,PH
2024454,Poland,Slovakia,true,false,false,Poland,62333,Lukasz,Fabianski,Fabianski,Fabianski,,0,Fabianski,false,Goalkeeper
2024454,Poland,Slovakia,true,false,false,Poland,102092,Grzegorz,Krychowiak,Krychowiak,Krychowiak,0,,Krychowiak,false,Midfield
2024454,Poland,Slovakia,true,false,false,Poland,103881,Maciej,Rybus,Rybus,Rybus,0,,Rybus,false,Defender
2024454,Poland,Slovakia,true,false,false,Poland,108501,Wojciech,Szczesny,Szczesny,Szczesny,,0,Szczesny,false,Goalkeeper
2024454,Poland,Slovakia,true,false,false,Poland,1902388,Kamil,Glik,Glik,Glik,0,,Glik,false,Defender
2024454,Poland,Slovakia,true,false,false,Poland,250020213,Bartosz,Bereszynski,Bereszynski,Bereszynski,0,,Bereszynski,false,Defender
2024454,Poland,Slovakia,true,false,false,Poland,250024359,Tomasz,Kedziora,Kedziora,Kedziora,0,,Kedziora,false,Defender
2024454,Poland,Slovakia,true,false,false,Poland,250024370,Piotr,Zielinski,Zielinski,Zielinski,0,,Zielinski,false,Midfield
2024454,Poland,Slovakia,true,false,false,Poland,250040573,Lukasz,Skorupski,SKORUPSKI,Skorupski,,0,Skorupski,false,Goalkeeper
2024454,Poland,Slovakia,true,false,false,Poland,250002096,Robert,Lewandowski,Lewandowski,Lewandowski,0,,Lewandowski,false,Forward
2024454,Poland,Slovakia,true,false,false,Poland,250005583,Mateusz,Klich,Klich,Klich,0,,Klich,false,Midfield
2024454,Poland,Slovakia,true,false,false,Poland,250042409,Karol,Linetty,Linetty,Linetty,0,,Linetty,false,Midfield
2024454,Poland,Slovakia,true,false,false,Poland,250056259,Dawid,Kownacki,Kownacki,Kownacki,0,,Kownacki,false,Forward
2024454,Poland,Slovakia,true,false,false,Poland,250056266,Jan,Bednarek,Bednarek,Bednarek,0,,Bednarek,false,Defender
2024454,Poland,Slovakia,true,false,false,Poland,250050494,Jakub,Swierczok,Swierczok,Swierczok,0,,Swierczok,false,Forward
2024454,Poland,Slovakia,true,false,false,Poland,250066342,Przemyslaw,Frankowski,Frankowski,Frankowski,0,,Frankowski,false,Midfield
2024454,Poland,Slovakia,true,false,false,Poland,250070827,Pawel,Dawidowicz,Dawidowicz,Dawidowicz,0,,Dawidowicz,false,Midfield
2024454,Poland,Slovakia,true,false,false,Poland,250073460,Michal,Helik,Helik,Helik,0,,Helik,false,Defender
2024454,Poland,Slovakia,true,false,false,Poland,250079601,Kamil,Józwiak,Józwiak,Józwiak,0,,Józwiak,false,Midfield
2024454,Poland,Slovakia,true,false,false,Poland,250083605,Karol,Swiderski,Swiderski,Swiderski,0,,Swiderski,false,Forward
2024454,Poland,Slovakia,true,false,false,Poland,250090285,Tymoteusz,Puchacz,Puchacz,Puchacz,0,,Puchacz,false,Defender
2024454,Poland,Slovakia,true,false,false,Poland,250092129,Jakub,Moder,Moder,Moder,0,,Moder,false,Midfield
2024454,Poland,Slovakia,true,false,false,Poland,250107490,Przemyslaw,Placheta,Placheta,Placheta,0,,Placheta,false,Midfield
2024454,Poland,Slovakia,true,false,false,Poland,250127199,Kacper,Kozlowski,Kozlowski,Kozlowski,0,,Kozlowski,false,Midfield
2024454,Poland,Slovakia,true,false,false,Poland,250127492,Kamil,Piatkowski,Piatkowski,Piatkowski,0,,Piatkowski,false,Defender
2024454,Poland,Slovakia,true,false,true,Spain,250061825,Victor,Sanchez,,,,,,,ACO
2024454,Poland,Slovakia,true,false,true,Portugal,25962,Paulo Manuel,Carvalho de Sousa,,,,,,,CO
2024454,Poland,Slovakia,true,false,true,Poland,250011732,Jakub,Kwiatkowski,,,,,,,DIR
